num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,title,f_k_grade,artist,difficult_words,num_dupes,neg,neu,compound,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,uri,analysis_url,Genre,Gender
344.7,0.174,2012,4.8,106.67,303,42,I Won't Give Up,0.1,Jason Mraz,15,15,0.02,0.806,0.9931,05pKAafT85jeeNhZ6kq7HT,0.585,0.303,4,-10.058,1,0.0398,0.694,0,0.115,0.142,136.703,240166,3,spotify:track:05pKAafT85jeeNhZ6kq7HT,https://api.spotify.com/v1/audio-analysis/05pKAafT85jeeNhZ6kq7HT,rock,male
384.3,0.071,2012,6,95.17,312,31,It Will Rain,2.5,Bruno Mars,21,15,0.138,0.79,-0.9655,0M3HkE321xpCbCYqVKzr1q,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,257720,4,spotify:track:0M3HkE321xpCbCYqVKzr1q,https://api.spotify.com/v1/audio-analysis/0M3HkE321xpCbCYqVKzr1q,pop,male
464.4,0.162,2012,5.6,104.64,405,42,Boyfriend,0.9,Justin Bieber,23,14,0.011,0.826,0.9951,07dYGGSrzPeg6a3KZjWX65,0.719,0.535,10,-6.069,0,0.0641,0.0314,0.0017,0.141,0.276,96.982,171333,4,spotify:track:07dYGGSrzPeg6a3KZjWX65,https://api.spotify.com/v1/audio-analysis/07dYGGSrzPeg6a3KZjWX65,pop,male
556.2,0.123,2012,4.8,98.21,476,68,Party Rock Anthem,1.3,LMFAO,34,27,0.069,0.809,0.9805,1ve0SgTZkv3wdggJLqtBYU,0.744,0.734,5,-4.125,0,0.135,0.0245,0,0.208,0.36,130.033,262147,4,spotify:track:1ve0SgTZkv3wdggJLqtBYU,https://api.spotify.com/v1/audio-analysis/1ve0SgTZkv3wdggJLqtBYU,pop,Group
315.9,0.302,2012,5.2,105.66,275,32,Too Close,0.5,Alex Clare,9,21,0.016,0.682,0.9984,4VySpxhRGy32u5zPCprzDn,0.565,0.711,11,-4.179,0,0.0417,0.00995,0,0.114,0.295,126.01,256613,4,spotify:track:4VySpxhRGy32u5zPCprzDn,https://api.spotify.com/v1/audio-analysis/4VySpxhRGy32u5zPCprzDn,,male
459.9,0.046,2012,4.8,106.67,404,57,Part Of Me,0.1,Katy Perry,16,39,0.076,0.879,-0.8697,1nZzRJbFvCEct3uzu04ZoL,0.678,0.918,5,-4.63,1,0.0355,4.17E-04,0,0.0744,0.769,130.028,216160,4,spotify:track:1nZzRJbFvCEct3uzu04ZoL,https://api.spotify.com/v1/audio-analysis/1nZzRJbFvCEct3uzu04ZoL,pop,female
452.7,0.136,2012,5.6,87.72,352,36,We Are Never Ever Getting Back Together,3.3,Taylor Swift,21,21,0.056,0.809,0.9874,1F6oGPF75u9RuHH4BGx9Bf,0.624,0.685,7,-5.902,1,0.12,0.0105,2.22E-05,0.126,0.781,86.059,193147,4,spotify:track:1F6oGPF75u9RuHH4BGx9Bf,https://api.spotify.com/v1/audio-analysis/1F6oGPF75u9RuHH4BGx9Bf,pop,female
604.8,0.283,2012,5.2,97.2,520,64,As Long as You Love Me,1.7,Justin Bieber,33,27,0.048,0.669,0.9995,4rvtlpAeDuOn4baUJPCEhy,0.579,0.871,0,-3.385,0,0.109,0.0679,0,0.353,0.601,139.841,229467,4,spotify:track:4rvtlpAeDuOn4baUJPCEhy,https://api.spotify.com/v1/audio-analysis/4rvtlpAeDuOn4baUJPCEhy,pop,male
459,0.187,2012,5.6,104.64,402,44,Turn Me On,0.9,David Guetta,16,29,0.084,0.728,0.9922,6F6TsdD0ijquDSjcr9lgIt,0.704,0.793,8,-2.266,1,0.0591,0.0488,0,0.575,0.412,127.96,199680,4,spotify:track:6F6TsdD0ijquDSjcr9lgIt,https://api.spotify.com/v1/audio-analysis/6F6TsdD0ijquDSjcr9lgIt,pop,Group
501.3,0.199,2012,4,100.24,417,76,Moves Like Jagger,0.5,Maroon 5,24,46,0.033,0.768,0.9967,7pYfyrMNPn3wtoCyqcTVoI,0.72,0.763,9,-4.443,1,0.0518,0.0167,0,0.291,0.663,128.052,201493,4,spotify:track:7pYfyrMNPn3wtoCyqcTVoI,https://api.spotify.com/v1/audio-analysis/7pYfyrMNPn3wtoCyqcTVoI,pop,Group
397.8,0.24,2012,4.4,82.31,291,47,Good Time,3.3,Owl City,14,49,0.025,0.735,0.9965,5w6TVvv71F8px5cObg2xnx,0.554,0.878,3,-4.271,1,0.134,0.0216,5.76E-06,0.362,0.682,126.045,205933,4,spotify:track:5w6TVvv71F8px5cObg2xnx,https://api.spotify.com/v1/audio-analysis/5w6TVvv71F8px5cObg2xnx,rock,Group
489.6,0.07,2012,4.4,107.69,427,66,Give Your Heart A Break,-0.3,Demi Lovato,21,40,0.156,0.774,-0.9897,4Aangn4a4y4kCwUWCWzjBg,0.647,0.691,6,-3.116,1,0.048,0.234,0,0.144,0.51,123.046,206027,4,spotify:track:4Aangn4a4y4kCwUWCWzjBg,https://api.spotify.com/v1/audio-analysis/4Aangn4a4y4kCwUWCWzjBg,pop,female
400.5,0.032,2012,5.2,97.2,323,36,The One That Got Away,1.7,Katy Perry,26,19,0.048,0.919,-0.4767,5jx8tCxiO0uIbo2uNia23K,0.714,0.434,4,-11.542,1,0.0396,0.697,0,0.0919,0.352,123.942,259040,4,spotify:track:5jx8tCxiO0uIbo2uNia23K,https://api.spotify.com/v1/audio-analysis/5jx8tCxiO0uIbo2uNia23K,pop,female
144,0.136,2012,4.4,107.69,127,20,Feel So Close,-0.3,Calvin Harris,3,17,0.14,0.724,0.6597,1gihuPhrLraKYrJMAEONyc,0.707,0.924,7,-2.842,1,0.031,9.72E-04,0.00703,0.204,0.919,127.937,206413,4,spotify:track:1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,electronic/dance,male
518.4,0.129,2012,4.8,89.75,402,55,Scream,2.5,Usher,28,39,0.138,0.733,-0.8906,5sAlmL7Qp9N9BJTADkwEt9,0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.179,0.569,127.992,234693,4,spotify:track:5sAlmL7Qp9N9BJTADkwEt9,https://api.spotify.com/v1/audio-analysis/5sAlmL7Qp9N9BJTADkwEt9,pop,male
467.1,0.041,2012,3.6,84.34,345,70,Rack City,2.5,Tyga,39,61,0.405,0.554,-0.9996,6wwAaPoX7Ce81Rn85Ntm89,0.927,0.33,1,-11.088,1,0.39,0.0577,1.19E-05,0.177,0.251,98.949,208840,4,spotify:track:6wwAaPoX7Ce81Rn85Ntm89,https://api.spotify.com/v1/audio-analysis/6wwAaPoX7Ce81Rn85Ntm89,hip-hop,male
500.4,0.196,2012,4.4,99.23,402,67,Domino,0.9,Jessie J,24,60,0.066,0.738,0.9948,2fQxE0jVrjNMT9oJAXtSJR,0.755,0.555,7,-4.548,1,0.0354,0.0108,0,0.043,0.813,126.986,231840,4,spotify:track:2fQxE0jVrjNMT9oJAXtSJR,https://api.spotify.com/v1/audio-analysis/2fQxE0jVrjNMT9oJAXtSJR,pop,female
690.3,0.213,2012,4.4,82.31,494,71,International Love,3.3,Pitbull,63,54,0.062,0.724,0.9986,62zFEHfAYl5kdHYOivj4BC,0.669,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.045,227280,4,spotify:track:62zFEHfAYl5kdHYOivj4BC,https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC,pop,Group
153.9,0.111,2012,4.4,99.23,131,19,Home,0.9,Phillip Phillips,8,13,0.135,0.754,-0.772,1EAgPzRbK9YmdOESSMUm6P,0.606,0.814,0,-6.017,1,0.0297,0.0249,1.72E-05,0.136,0.354,121.015,210173,4,spotify:track:1EAgPzRbK9YmdOESSMUm6P,https://api.spotify.com/v1/audio-analysis/1EAgPzRbK9YmdOESSMUm6P,rock,male
201.6,0.034,2012,4.8,106.67,176,24,Without You,0.1,David Guetta,4,12,0.142,0.824,-0.9562,0V6J3G6SyYGQzzLUSAlAKe,0.605,0.643,2,-3.595,1,0.0292,0.151,1.09E-05,0.179,0.489,127.9,208413,4,spotify:track:0V6J3G6SyYGQzzLUSAlAKe,https://api.spotify.com/v1/audio-analysis/0V6J3G6SyYGQzzLUSAlAKe,pop,Group
531.9,0.124,2012,4.8,98.21,451,59,Ass Back Home,1.3,Gym Class Heroes,26,30,0.078,0.798,0.9667,4AyJ7uhPMBehuOrLAEszVv,0.716,0.838,10,-4.289,1,0.0513,0.134,0,0.148,0.646,130.034,222213,4,spotify:track:4AyJ7uhPMBehuOrLAEszVv,https://api.spotify.com/v1/audio-analysis/4AyJ7uhPMBehuOrLAEszVv,pop,Group
351,0.124,2012,5.2,97.2,295,34,Drunk On You,1.7,Luke Bryan,29,18,0.035,0.841,0.9831,6VGato3JkGNUmLTbSPNG0e,0.558,0.872,9,-4.401,1,0.0449,0.178,0,0.173,0.472,143.971,213547,4,spotify:track:6VGato3JkGNUmLTbSPNG0e,https://api.spotify.com/v1/audio-analysis/6VGato3JkGNUmLTbSPNG0e,country,male
776.7,0.094,2012,4.4,107.69,703,106,No Lie,-0.3,2 Chainz,51,69,0.262,0.644,-0.9991,5JvcHr1w3lwG09rsaqHECe,0.641,0.662,2,-5.96,1,0.177,0.0181,0,0.369,0.581,131.086,237800,4,spotify:track:5JvcHr1w3lwG09rsaqHECe,https://api.spotify.com/v1/audio-analysis/5JvcHr1w3lwG09rsaqHECe,hip-hop,male
513.9,0.04,2012,4.8,98.21,443,58,Dance,1.3,Big Sean,40,47,0.614,0.346,-0.9999,3ZAMtgYJFoHwJjFkhkXqKr,0.825,0.694,2,-6.812,1,0.286,0.0292,0.00153,0.0686,0.731,79.95,220293,4,spotify:track:3ZAMtgYJFoHwJjFkhkXqKr,https://api.spotify.com/v1/audio-analysis/3ZAMtgYJFoHwJjFkhkXqKr,hip-hop,male
389.7,0.105,2012,4.8,98.21,313,43,Springsteen,1.3,Eric Church,42,11,0.047,0.848,0.9449,0NcK2jVeUaiwzGoW108fmw,0.693,0.778,2,-6.838,1,0.0261,0.112,1.08E-04,0.148,0.932,104.029,262293,4,spotify:track:0NcK2jVeUaiwzGoW108fmw,https://api.spotify.com/v1/audio-analysis/0NcK2jVeUaiwzGoW108fmw,country,male
363.6,0.148,2012,4.8,106.67,321,45,Not Over You,0.1,Gavin DeGraw,15,25,0.082,0.77,0.9337,6j7hih15xG2cdYwIJnQXsq,0.63,0.894,10,-4.592,1,0.0544,0.255,0,0.181,0.364,142.051,218520,4,spotify:track:6j7hih15xG2cdYwIJnQXsq,https://api.spotify.com/v1/audio-analysis/6j7hih15xG2cdYwIJnQXsq,rock,male
662.4,0.099,2012,5.2,97.2,553,68,Stereo Hearts,1.7,Gym Class Heroes,37,40,0.032,0.869,0.9836,63pQm5g0IXLckrv9X3KEyX,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960,4,spotify:track:63pQm5g0IXLckrv9X3KEyX,https://api.spotify.com/v1/audio-analysis/63pQm5g0IXLckrv9X3KEyX,pop,Group
460.8,0.159,2012,4.4,90.77,363,60,Back In Time,2.1,Pitbull,39,51,0.046,0.795,0.988,2U2ONBrf1HJCDxQlynpD6J,0.731,0.915,0,-4.453,1,0.043,0.00191,1.16E-06,0.324,0.789,127.086,205680,4,spotify:track:2U2ONBrf1HJCDxQlynpD6J,https://api.spotify.com/v1/audio-analysis/2U2ONBrf1HJCDxQlynpD6J,pop,Group
774,0.095,2012,5.2,105.66,720,86,Work Out,0.5,J. Cole,28,54,0.113,0.792,-0.967,6rbeWjEavBHvX2kr6lSogS,0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.316,0.216,93.004,234773,4,spotify:track:6rbeWjEavBHvX2kr6lSogS,https://api.spotify.com/v1/audio-analysis/6rbeWjEavBHvX2kr6lSogS,pop,male
301.5,0.093,2012,4.8,89.75,233,32,Let's Go,2.5,Calvin Harris,12,41,0.035,0.872,0.927,4wkQmYpAaMe41Rc3sYZ7Vz,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,232800,4,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,https://api.spotify.com/v1/audio-analysis/4wkQmYpAaMe41Rc3sYZ7Vz,electronic/dance,male
366.3,0.306,2012,6,103.63,342,32,Good Girl,1.3,Carrie Underwood,11,11,0.127,0.567,0.9979,7kyTShMdMLi45EGFaDBp5E,0.628,0.845,0,-2.891,0,0.0684,0.0275,0,0.19,0.717,128.964,204733,4,spotify:track:7kyTShMdMLi45EGFaDBp5E,https://api.spotify.com/v1/audio-analysis/7kyTShMdMLi45EGFaDBp5E,country,female
284.4,0.018,2012,4.4,99.23,235,39,Pontoon,0.9,Little Big Town,25,32,0.07,0.912,-0.8161,2Gy3XMLbBxACZ4tXdFRGr7,0.721,0.819,9,-5.715,1,0.0269,0.413,0,0.196,0.867,96.02,212320,4,spotify:track:2Gy3XMLbBxACZ4tXdFRGr7,https://api.spotify.com/v1/audio-analysis/2Gy3XMLbBxACZ4tXdFRGr7,country,Group
250.2,0.137,2012,5.2,97.2,217,26,Ho Hey,1.7,Lumineers,10,29,0.024,0.838,0.9815,1jdNcAD8Ir58RlsdGjJJdx,0.685,0.474,0,-9.105,1,0.0313,0.779,1.23E-06,0.149,0.36,79.991,161227,4,spotify:track:1jdNcAD8Ir58RlsdGjJJdx,https://api.spotify.com/v1/audio-analysis/1jdNcAD8Ir58RlsdGjJJdx,alternative/indie,Group
310.5,0.023,2012,4,57.94,182,33,Paradise,6.4,Coldplay,15,42,0.019,0.958,-0.296,6nek1Nin9q48AVZcWs9e9D,0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49E-05,0.0833,0.203,139.627,278719,4,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,rock,Group
347.4,0.012,2012,5.2,80.28,247,29,Blown Away,4.1,Carrie Underwood,25,17,0.057,0.932,-0.891,0LbaxqqbUVE1kANizaaL0F,0.522,0.816,9,-2.478,0,0.045,0.0944,0,0.0245,0.384,136.971,239813,4,spotify:track:0LbaxqqbUVE1kANizaaL0F,https://api.spotify.com/v1/audio-analysis/0LbaxqqbUVE1kANizaaL0F,country,female
384.3,0.105,2012,4,91.78,290,49,Climax,1.7,Usher,17,37,0.095,0.8,0.9538,6cNajGUxKP53LIg0LzlfQt,0.647,0.478,8,-8.837,1,0.0782,0.547,2.69E-05,0.156,0.333,135.877,232907,4,spotify:track:6cNajGUxKP53LIg0LzlfQt,https://api.spotify.com/v1/audio-analysis/6cNajGUxKP53LIg0LzlfQt,pop,male
671.4,0.092,2012,4.4,107.69,598,89,"Work Hard, Play Hard",-0.3,Wiz Khalifa,36,83,0.177,0.731,-0.9944,5OOxMbmz5txzE78oZbGQhY,0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91E-05,0.296,0.485,140.008,219027,4,spotify:track:5OOxMbmz5txzE78oZbGQhY,https://api.spotify.com/v1/audio-analysis/5OOxMbmz5txzE78oZbGQhY,hip-hop,male
365.4,0.11,2012,4.8,98.21,315,45,Pound The Alarm,1.3,Nicki Minaj,29,31,0.097,0.793,0.3544,0jaFadjn9PwHr8ZcqhZmAH,0.736,0.848,1,-3.635,0,0.068,0.041,4.96E-06,0.0316,0.624,124.987,205640,4,spotify:track:0jaFadjn9PwHr8ZcqhZmAH,https://api.spotify.com/v1/audio-analysis/0jaFadjn9PwHr8ZcqhZmAH,pop,female
342,0.08,2012,5.6,87.72,257,26,Come Over,3.3,Kenny Chesney,21,14,0.022,0.898,0.9387,6BCrbWBpb8d6KWmEqZ41tr,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71E-05,0.0744,0.481,176.043,248427,4,spotify:track:6BCrbWBpb8d6KWmEqZ41tr,https://api.spotify.com/v1/audio-analysis/6BCrbWBpb8d6KWmEqZ41tr,country,male
391.5,0.048,2012,4.8,98.21,324,45,Heart Attack,1.3,Trey Songz,20,27,0.413,0.539,-0.9994,2eGu3GcKVvWX8Gq88gGAyh,0.608,0.863,11,-4.87,1,0.131,0.0593,0,0.228,0.476,150.029,233147,4,spotify:track:2eGu3GcKVvWX8Gq88gGAyh,https://api.spotify.com/v1/audio-analysis/2eGu3GcKVvWX8Gq88gGAyh,pop,male
613.8,0.085,2012,4.8,106.67,537,71,Drank In My Cup,0.1,Kirko Bangz,29,28,0.076,0.839,-0.7881,3m8CQnnfJJp4eQMWWl3zay,0.451,0.632,8,-7.98,0,0.297,0.0114,0,0.198,0.234,132.89,232160,4,spotify:track:3m8CQnnfJJp4eQMWWl3zay,https://api.spotify.com/v1/audio-analysis/3m8CQnnfJJp4eQMWWl3zay,hip-hop,male
239.4,0.059,2012,4,100.24,194,34,Birthday Cake,0.5,Rihanna,11,18,0.073,0.868,-0.7885,77kF7rF7ikC5OcZHVXN76X,0.702,0.826,3,-6.498,1,0.0529,0.32,2.27E-04,0.355,0.329,80.014,78200,4,spotify:track:77kF7rF7ikC5OcZHVXN76X,https://api.spotify.com/v1/audio-analysis/77kF7rF7ikC5OcZHVXN76X,pop,female
438.3,0.275,2012,4.4,99.23,373,54,50 Ways To Say Goodbye,0.9,Train,26,36,0.124,0.601,0.9975,0bQXIksOCU5MUqcddOan3K,0.591,0.935,6,-2.664,1,0.0478,2.84E-04,2.78E-04,0.142,0.736,140.043,247947,4,spotify:track:0bQXIksOCU5MUqcddOan3K,https://api.spotify.com/v1/audio-analysis/0bQXIksOCU5MUqcddOan3K,rock,Group
401.4,0.272,2012,4.4,99.23,323,52,Red Solo Cup,0.9,Toby Keith,32,30,0.05,0.678,0.9978,5e6dtIvAF0ossZc9pYz86c,0.578,0.565,4,-6.638,1,0.0719,0.295,0,0.173,0.822,164.431,226013,4,spotify:track:5e6dtIvAF0ossZc9pYz86c,https://api.spotify.com/v1/audio-analysis/5e6dtIvAF0ossZc9pYz86c,country,male
464.4,0.095,2012,5.2,97.2,391,47,Die Young,1.7,Ke$ha,13,31,0.195,0.71,-0.9947,6mnjcTmK8TewHfyOp3fC9C,0.711,0.7,1,-4.805,0,0.046,0.00498,1.25E-04,0.215,0.801,128.001,211920,4,spotify:track:6mnjcTmK8TewHfyOp3fC9C,https://api.spotify.com/v1/audio-analysis/6mnjcTmK8TewHfyOp3fC9C,pop,Group
823.5,0.103,2012,4.8,106.67,726,98,5 O'Clock,0.1,T-Pain,42,64,0.055,0.842,0.9861,6j236RwzFFj4wqH2tWJNBD,0.4,0.882,7,-1.958,0,0.334,0.168,0,0.124,0.385,167.114,281533,4,spotify:track:6j236RwzFFj4wqH2tWJNBD,https://api.spotify.com/v1/audio-analysis/6j236RwzFFj4wqH2tWJNBD,hip-hop,male
278.1,0.274,2012,4.8,89.75,216,28,A Thousand Years,2.5,Christina Perri,16,17,0.061,0.665,0.9956,6z5Yh7kOKeLjqIsNdokIpU,0.421,0.407,10,-7.445,1,0.0267,0.309,9.61E-04,0.11,0.161,139.028,285120,3,spotify:track:6z5Yh7kOKeLjqIsNdokIpU,https://api.spotify.com/v1/audio-analysis/6z5Yh7kOKeLjqIsNdokIpU,pop,female
401.4,0.151,2012,4.8,98.21,337,46,Take A Little Ride,1.3,Jason Aldean,22,27,0.062,0.787,0.986,6v45WySfJunAI6kTh3eCpc,0.464,0.853,2,-3.767,1,0.0417,0.055,0,0.191,0.76,163.934,187613,4,spotify:track:6v45WySfJunAI6kTh3eCpc,https://api.spotify.com/v1/audio-analysis/6v45WySfJunAI6kTh3eCpc,country,male
590.4,0.345,2012,4.8,98.21,479,65,You Da One,1.3,Rihanna,28,43,0.021,0.634,0.9996,5DBfBBTNQH20XbNqp2XZJE,0.702,0.715,5,-5.377,0,0.0425,0.503,2.44E-05,0.126,0.863,127.05,200013,4,spotify:track:5DBfBBTNQH20XbNqp2XZJE,https://api.spotify.com/v1/audio-analysis/5DBfBBTNQH20XbNqp2XZJE,pop,female
450.9,0.154,2012,4.8,106.67,422,58,We Run The Night,0.1,Havana Brown,30,46,0.065,0.781,0.9901,2JcrUF7zMrVrUCzWDk9i3R,0.699,0.853,9,-4.354,0,0.172,0.00496,2.38E-06,0.681,0.717,127.037,228147,4,spotify:track:2JcrUF7zMrVrUCzWDk9i3R,https://api.spotify.com/v1/audio-analysis/2JcrUF7zMrVrUCzWDk9i3R,,female
365.4,0.079,2012,4.4,99.23,315,48,It's Time,0.9,Imagine Dragons,17,33,0.062,0.859,0.7551,3xqF04FdMK7gpIPG3SPFpY,0.657,0.885,2,-4.695,1,0.0344,0.0168,0,0.147,0.869,105.011,237987,4,spotify:track:3xqF04FdMK7gpIPG3SPFpY,https://api.spotify.com/v1/audio-analysis/3xqF04FdMK7gpIPG3SPFpY,,Group
380.7,0.095,2012,4,108.7,333,58,I Don't Want This Night To End,-0.7,Luke Bryan,14,39,0.075,0.83,0.5935,72DLRfzcAJzzn2svqdyp01,0.616,0.728,9,-4.02,0,0.0278,0.0275,0,0.228,0.375,111.934,219973,4,spotify:track:72DLRfzcAJzzn2svqdyp01,https://api.spotify.com/v1/audio-analysis/72DLRfzcAJzzn2svqdyp01,country,male
504.9,0.585,2012,4.4,90.77,374,62,Diamonds,2.1,Rihanna,15,55,0,0.415,0.9998,6O20JhBJPePEkBdrB5sqRx,0.553,0.721,11,-4.835,0,0.0508,0.00124,0,0.114,0.41,91.983,225147,4,spotify:track:6O20JhBJPePEkBdrB5sqRx,https://api.spotify.com/v1/audio-analysis/6O20JhBJPePEkBdrB5sqRx,pop,female
294.3,0.437,2012,5.2,97.2,250,31,Hard To Love,1.7,Lee Brice,11,17,0.082,0.481,0.9993,6E9V9TRlVOLjenGjHemzEH,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,224293,4,spotify:track:6E9V9TRlVOLjenGjHemzEH,https://api.spotify.com/v1/audio-analysis/6E9V9TRlVOLjenGjHemzEH,country,male
373.5,0.118,2012,5.6,96.18,304,33,Somethin' 'Bout A Truck,2.1,Kip Moore,24,13,0.046,0.836,0.9678,7dJhNUBT6PBq0XFQ5inG2t,0.657,0.785,11,-5.467,1,0.0271,0.0662,0,0.386,0.785,88.046,214640,4,spotify:track:7dJhNUBT6PBq0XFQ5inG2t,https://api.spotify.com/v1/audio-analysis/7dJhNUBT6PBq0XFQ5inG2t,country,male
313.2,0.101,2012,5.2,88.74,241,30,Fly Over States,2.9,Jason Aldean,31,8,0.014,0.885,0.9554,6dW1eNvvUJ3ewOTSnYtRgR,0.477,0.736,7,-3.279,1,0.0327,0.068,0,0.102,0.207,81.575,218200,4,spotify:track:6dW1eNvvUJ3ewOTSnYtRgR,https://api.spotify.com/v1/audio-analysis/6dW1eNvvUJ3ewOTSnYtRgR,country,male
249.3,0.034,2012,5.2,97.2,216,27,Even If It Breaks Your Heart,1.7,Eli Young Band,20,15,0.019,0.946,0.6187,1nDNEq5aNcSnyCoFU9cOhS,0.666,0.541,0,-4.549,1,0.028,1.79E-04,0.0215,0.0973,0.641,104.036,220520,4,spotify:track:1nDNEq5aNcSnyCoFU9cOhS,https://api.spotify.com/v1/audio-analysis/1nDNEq5aNcSnyCoFU9cOhS,country,Group
298.8,0.061,2012,4,108.7,280,50,Burn It Down,-0.7,Linkin Park,16,30,0.018,0.921,0.8832,7oVEtyuv9NBmnytsCIsY5I,0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,230253,4,spotify:track:7oVEtyuv9NBmnytsCIsY5I,https://api.spotify.com/v1/audio-analysis/7oVEtyuv9NBmnytsCIsY5I,alternative/indie,Group
867.6,0.081,2013,5.2,88.74,692,82,Thrift Shop,2.9,Macklemore,102,45,0.106,0.813,-0.9684,4YMqbFcDIFiCBd02PzUBcM,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,235613,4,spotify:track:4YMqbFcDIFiCBd02PzUBcM,https://api.spotify.com/v1/audio-analysis/4YMqbFcDIFiCBd02PzUBcM,,male
859.5,0.127,2013,4.4,99.23,744,118,Blurred Lines,0.9,Robin Thicke,42,54,0.085,0.788,0.8678,0Rz1KXsP4bhGxs0ffySSSn,0.866,0.606,7,-4.762,1,0.04,0.00381,6.50E-06,0.0861,0.838,119.991,263827,4,spotify:track:0Rz1KXsP4bhGxs0ffySSSn,https://api.spotify.com/v1/audio-analysis/0Rz1KXsP4bhGxs0ffySSSn,soul,male
561.6,0.14,2014,5.6,96.18,456,50,Amnesia,2.1,5 Seconds Of Summer,26,28,0.1,0.76,0.9574,0dIOvducp7ujHTqj66cQ3X,0.558,0.491,2,-5.246,1,0.0309,0.0292,0,0.212,0.11,101.131,237248,4,spotify:track:0dIOvducp7ujHTqj66cQ3X,https://api.spotify.com/v1/audio-analysis/0dIOvducp7ujHTqj66cQ3X,pop,Group
396.9,0.08,2014,4.4,107.69,353,53,She Looks So Perfect,-0.3,5 Seconds Of Summer,20,38,0.027,0.893,0.9692,1CQ2cMfrmFM1YdfmjENKVE,0.498,0.958,1,-4.228,0,0.142,6.45E-04,0,0.378,0.453,160.009,202496,4,spotify:track:1CQ2cMfrmFM1YdfmjENKVE,https://api.spotify.com/v1/audio-analysis/1CQ2cMfrmFM1YdfmjENKVE,pop,Group
759.6,0.104,2013,5.2,97.2,657,80,Can't Hold Us,1.7,Macklemore,60,44,0.07,0.827,0.9758,3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,258343,4,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,,male
799.2,0.179,2013,4.4,99.23,647,93,Mirrors,0.9,Justin Timberlake,36,51,0.034,0.787,0.9988,4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,484147,4,spotify:track:4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,pop,male
351,0.193,2013,6,95.17,301,29,When I Was Your Man,2.5,Bruno Mars,15,8,0.094,0.713,0.9871,0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,213827,4,spotify:track:0nJW01T7XtvILxQgC5J7Wh,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,pop,male
570.6,0.12,2015,5.6,96.18,469,51,Here,2.1,Alessia Cara,42,13,0.041,0.84,0.9896,664gdARxaClFsoF5SXKOws,0.376,0.81,0,-4.003,1,0.166,0.0844,0,0.073,0.34,123.909,199453,4,spotify:track:664gdARxaClFsoF5SXKOws,https://api.spotify.com/v1/audio-analysis/664gdARxaClFsoF5SXKOws,pop,female
405,0.177,2013,4.4,99.23,347,56,Roar,0.9,Katy Perry,24,54,0.047,0.776,0.9945,3bDGwl0X3EjQmIyFD1uif5,0.56,0.756,7,-4.817,0,0.0415,0.00635,1.29E-05,0.55,0.404,179.771,223546,4,spotify:track:3bDGwl0X3EjQmIyFD1uif5,https://api.spotify.com/v1/audio-analysis/3bDGwl0X3EjQmIyFD1uif5,pop,female
357.3,0.419,2013,4,100.24,306,57,Locked Out Of Heaven,0.5,Bruno Mars,13,50,0,0.581,0.9993,3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,233478,4,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,pop,male
